"id","name","city","grade","address","activeOffers","hasPhoto","hasCoordinates","website","flags","closedStatus","suburbStatus"
"15adcbf6-8f8c-4449-8f65-e39215727604","The Waggon","hobart","B","327 Argyle Street, North Hobart TAS 7000","0","false","true","https://www.thewaggon.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Official address reviewed"
"5b8abf47-1bc9-4347-bfe7-f32e9a6381e5","The Whaler","hobart","B","39 Salamanca Place, Battery Point, TAS, 7004","0","false","true","https://www.thewhaler.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"c1c1b3ee-98e4-4886-af8c-dba1b1d7a23c","Village Cinemas Hobart","hobart","B","181 Collins Street, Hobart, TAS, 7000","0","false","true","https://villagecinemas.com.au/cinemas/hobart","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"2a915fce-24de-4b38-90c6-30915d062b67","Village Eastlands","hobart","C","TAS","0","false","true","https://villagecinemas.com.au/cinemas/eastlands","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"e38d3757-41ed-4e22-9605-2bda4148b5de","Wrest Point Hotel","hobart","C","TAS","0","false","true","https://wrestpoint.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"394c5112-072e-4da7-afc6-02c12d2c2b1c","Zap Fitness","hobart","C","TAS","0","false","true","https://www.zapfitness.com.au/clubs/glenorchy/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"296161e6-4e41-46a8-87a8-b40d5bd750bd","Zap Fitness","hobart","B","107 Liverpool Street, Hobart, TAS, 7000","0","false","true","https://www.zapfitness.com.au/clubs/hobart-city/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"ecc73e17-9308-4b9b-bb22-54e6df4bd874","Altar","Hobart","C","Hobart, TAS","0","false","true","https://altarhobart.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"14440efe-64b3-4bfd-9597-5e6c812b2ebd","Hobart Bush Cabins","Hobart","C","Hobart, TAS","0","false","true","https://www.hobartbushcabins.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"d5d732f8-1762-45df-b6f6-1d36b6dd6a5d","Male Alchemy","Hobart","C","Hobart, TAS","0","false","true","https://malealchemy.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"b9b8fc47-26bb-47ab-80fd-c86ef1125d42","The Courtyard","Hobart","C","Hobart, TAS","0","false","true","https://www.sac.org.au/portfolio/the-courtyard/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"25452653-2e1c-472a-8951-132eac08b771","Velvet Skin Concepts","Hobart","C","Hobart, TAS","0","false","true","https://www.velvetskinconcepts.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"8d40eb0b-6a93-4bb3-9c17-54c23efb88f4","Zone Bowling","Hobart","C","Hobart, TAS","0","false","true","https://www.zonebowling.com/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"0e744187-1134-4b15-b938-96ea6f4b2631","BangPop South Wharf","melbourne","C","","0","false","false","https://bangpop.com.au/functions-groups/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"9e59d75e-fc43-4f4f-b859-dbc9eac09fd4","Fable Melbourne","melbourne","C","","0","false","false","https://fable-melbourne.squarespace.com/function-venue-melbourne-cbd","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"933f9c78-d274-440c-8109-90715d0bf94e","Fed Square","melbourne","B","Fed Square, Melbourne VIC 3000","1","false","true","https://fedsquare.com/","No rights-cleared hero","Not independently established; no deletion","Not independently re-geocoded"
"ac8b37bc-a447-43c6-abd3-635c180c31c3","Hardware Société","melbourne","B","123 Hardware Street, Melbourne VIC 3000","0","false","true","https://www.hardwaresociete.com/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"b32114ae-3059-4e57-a017-cd91dee63a97","Harry's Restaurant and Bar","melbourne","C","","0","false","false","https://www.stamford.com.au/spm/dining/harrys-restaurant-bar/","No rights-cleared hero; No active offer; Address absent or area-only; Website needs manual fetch review","Not independently established; no deletion","Not independently re-geocoded"
"91a1f3be-c43b-496b-b8ff-cee48ae3b14a","Higher Ground","melbourne","B","650 Little Bourke Street, Melbourne VIC 3000","0","false","true","https://highergroundmelbourne.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"8efb08e7-4f0c-40b0-a31c-cd991c5b941e","Lucy Liu Kitchen and Bar","melbourne","B","23 Oliver Lane, Melbourne VIC 3000","0","false","true","https://www.lucylius.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"b16d4a39-adf2-4ca9-a15c-434cf486ccd4","National Gallery of Victoria","melbourne","C","Melbourne VIC","1","false","true","https://www.ngv.vic.gov.au/","No rights-cleared hero; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"8a2f29f4-5133-4316-90ca-00f3eed5eb35","Rice Paper Scissors","melbourne","B","15 Hardware Lane, Melbourne VIC 3000","0","false","true","https://ricepaperscissors.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"f0fb813b-6985-4043-a75d-fb6b3cfe378f","Roccella Melbourne","melbourne","C","","0","false","false","https://www.roccellamelbourne.com.au/functions-2","No rights-cleared hero; No active offer; Address absent or area-only; Website needs manual fetch review","Not independently established; no deletion","Not independently re-geocoded"
"1e3bc85d-f708-4774-b6c9-647674500c69","Royal Botanic Gardens Victoria","melbourne","B","Royal Botanic Gardens Victoria - Melbourne Gardens, Melbourne VIC 3004","0","false","true","https://www.rbg.vic.gov.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"8f3ec3a8-c105-4861-8aa6-dd9dcf9b4e73","Strato Melbourne","melbourne","C","","0","false","false","https://www.stratomelbourne.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"036179d6-e981-4e8f-9b10-67c6c9621cb9","Supernormal","melbourne","B","180 Flinders Lane, Melbourne VIC 3000","0","false","true","https://supernormal.net.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"fb5ad793-194e-45b0-9028-402947877e11","The Colonial Hotel Melbourne","melbourne","C","","0","false","false","https://www.thecolonialhotel.com.au/functions/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"7c930322-6d63-47ba-9900-342ebf65e7cf","The Street Social","melbourne","C","Harbour Esplanade, Docklands VIC 3008","0","false","true","","No rights-cleared hero; No active offer; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"15367987-dc9a-4f26-ab02-50754f8bcc55","MECCA Bourke Street","Melbourne","B","299 Bourke Street, Melbourne VIC 3000","0","false","true","https://www.mecca.com/en-au/stores/mecca-bourke-street-L098/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"e5ba931f-a6b2-44a4-b4c4-ec7dc859e321","MECCA Melbourne Central","Melbourne","B","Ground Level, Melbourne Central Shopping Centre, 211 La Trobe Street, Melbourne VIC 3000","0","false","true","https://www.mecca.com/en-au/stores/mecca-melbourne-central-L224/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"b0fde2e0-cb37-4f6a-92e1-a2c693a46749","Nike Melbourne Central","Melbourne","B","Shop L02 244, Melbourne Central Shopping Centre, 211 La Trobe Street, Melbourne VIC 3000","0","false","true","https://www.nike.com/retail/s/nike-melbourne-central","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"b1eeea90-a18d-484e-8337-a3bd840abb56","SEPHORA Melbourne Central","Melbourne","B","Shop 103, Melbourne Central, 211 La Trobe Street, Melbourne VIC 3000","0","false","true","https://www.sephora.com.au/store-locations","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"b727f3ef-d8f6-43a7-8ef2-462f10fff66f","UNIQLO Emporium Melbourne","Melbourne","B","269-321 Lonsdale Street, Melbourne VIC 3000","0","false","true","https://www.emporiummelbourne.com.au/stores/uniqlo","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"ffc38635-221c-4c6c-a801-5dbb8a0e479b","Monarto Safari Park","Monarto","B","63 Monarto Road, Monarto SA 5254","0","false","false","https://www.monartosafari.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"f44c0de0-4b93-4c26-a4c5-e9d5866b1249","Mount Barker Community Library","Mount Barker","C","5 Dumas Street, Mount Barker SA 5251","0","false","false","https://www.mountbarker.sa.gov.au/community/library","No rights-cleared hero; No active offer; Category missing; Website needs manual fetch review","Not independently established; no deletion","Not independently re-geocoded"
"4f770d28-daef-4824-ac28-9e0e0b744f90","Art Gallery of Western Australia","perth","A","Perth Cultural Centre, Perth WA","1","false","true","","No rights-cleared hero; Address absent or area-only; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"74e3524f-838b-4503-8551-8e07929bd91a","Aspects of Kings Park","perth","B","Fraser Avenue, Kings Park, WA, 6005","0","false","true","https://www.aspectsofkingspark.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"1e71d1fb-915b-4f2b-a189-b50162a60187","Aurea Hotel","perth","B","166 Mounts Bay Road, WA","0","false","true","https://aureahotel.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"46f4d161-a2f3-4fc7-9687-0accc33d4647","City of Perth / Tourism WA","perth","A","Elizabeth Quay, The Esplanade, Perth WA 6000","1","false","true","","No rights-cleared hero; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"a381e32a-a3f2-4454-9e36-b3390982e2fc","Freshwater Bay Museum","perth","B","66 Victoria Avenue, WA","0","false","true","https://www.claremont.wa.gov.au/places/museum/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"2129f5ae-ddd2-426d-8a3f-2dee14d0ea40","Harvey Norman","perth","C","WA","0","false","true","https://www.harveynorman.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"e0abd24c-22ea-40e8-972f-e498fb3b2fb0","Hotel Rottnest","perth","B","1 Bedford Avenue, Rottnest Island, WA, 6161","0","false","true","https://www.hotelrottnest.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"32a7a0cc-4768-4ccf-918f-4552bbce83e3","Hungry Jack's","perth","C","WA","0","false","true","https://www.hungryjacks.com.au/home","No rights-cleared hero; No active offer; Address absent or area-only; Possible duplicate identity; do not merge automatically","Not independently established; no deletion","Not independently re-geocoded"
"a35b2697-d919-4bb0-87e1-d5d7b8a85809","Hungry Jack's","perth","C","WA","0","false","true","https://www.hungryjacks.com.au/home","No rights-cleared hero; No active offer; Address absent or area-only; Possible duplicate identity; do not merge automatically","Not independently established; no deletion","Not independently re-geocoded"
"cba65e34-76d8-41bf-adc7-1d89c228897b","Lazer Blaze","perth","C","WA","0","false","true","https://www.lazerblaze.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"80a4c1df-f0c8-4ed2-bcd2-42fa297d8e20","Little Creatures","perth","B","40 Mews Road, Fremantle, WA, 6160","0","false","true","https://www.littlecreatures.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"e45971ff-70ab-4c97-a6df-ee5ae6e4f4c7","Margot's Perth","perth","C","","0","false","false","https://margots.com.au/functions-and-events/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"732fcf25-8b1e-49ff-8414-2c87c85b4302","New Edge Hair & Beauty","perth","B","163 Gildercliffe Street, WA","0","false","true","https://www.newedgehb.com/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"961ee30c-b9b6-40b5-b2c1-7b0b6475a8ec","Nikola Estate","perth","B","148 Dale Road, WA","0","false","true","https://nikolaestate.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"b3556708-2107-42dd-bf63-d27792227e31","Oporto","perth","B","Ranford Road, Canning Vale, WA, 6155","0","false","true","https://www.oporto.com.au/locations/canning-vale/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"e011fcd0-2701-461c-a799-792a219661d8","Perth City Farm","perth","C","Perth City Farm, 1 City Farm Place, East Perth WA 6004","0","false","true","","No rights-cleared hero; No active offer; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"e188ef9c-d802-4094-a8d6-07a290436ffc","Planet Royale","perth","C","","0","false","false","https://www.planetroyale.com.au/functions","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"2a841082-3068-4f85-9eb3-0e2570d981c1","Pot Black","perth","B","106 James Street, Northbridge, WA, 6003","0","false","true","https://pbcentre.com.au/northbridge/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"977b49d8-caa6-420d-9676-eb00c10ffc2a","Reading Cinema Belmont","perth","C","WA","0","false","true","https://readingcinemas.com.au/locations/theatre/belmont","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"6c62f896-488d-480c-bd9a-fa56b919f04c","Ready Team One","perth","B","Level 1, 255 Murray Street Mall, Perth WA 6000","0","false","true","https://readyteamone.com/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"55b3693e-0ce9-4fa5-a196-18f734a4cbe5","Sandalford Winery","perth","B","3210 West Swan Road, Caversham, WA, 6055","0","false","true","https://www.sandalford.com/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"25d30966-922d-4c70-939c-0875c56f3753","State Library of Western Australia","perth","C","State Library of WA, Perth Cultural Centre, 25 Francis Street","0","false","true","","No rights-cleared hero; No active offer; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"f49274f8-2bd4-429d-b351-3faf8aef1513","The Best Brew Bar & Kitchen","perth","B","707 Wellington Street, Perth WA 6000","0","false","true","https://www.thebestbrew.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Official address reviewed"
"b94ec011-baab-49bd-8cfd-5cd6b4cbd290","The Best Drop Tavern","perth","C","WA","0","false","true","https://thebestdroptavern.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"0cb3cd8d-8a75-4e9d-bdd9-3453bbc40129","The Boat Mindarie","perth","B","33 Ocean Falls Boulevard, Mindarie WA 6030","0","false","true","https://themarinamindarie.com/the-boat/","No rights-cleared hero; No active offer","Not independently established; no deletion","Official address reviewed"
"37fda37e-0dd2-4ac8-a162-d0e4be05df0f","The Kalamunda Hotel","perth","B","43 Railway Road, Kalamunda, WA, 6076","0","false","true","https://www.kalamundahotel.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"8c4c418d-369e-4e2e-b9d0-8194a1001496","Universal Bar","perth","C","","0","false","false","https://www.universalbar.com.au/functions/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"7d982ec9-e6bb-4882-948f-0c5e1b4e33e6","Volona and Associates","perth","C","WA","0","false","true","https://www.volona.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"b7b8bf6b-4992-403b-89ee-6c511f4e52c5","Kilnfolk","Richmond","C","Richmond, VIC","0","false","false","https://www.kilnfolk.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"bbaf82b9-93f3-47e3-8346-a13f71796bb3","Australian Museum","sydney","A","1 William Street, Sydney NSW","1","false","true","","No rights-cleared hero; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"bf6a17e9-61ec-400e-a28e-63adf031a505","Barangaroo","sydney","A","Watermans Cove, Barangaroo NSW","1","false","true","","No rights-cleared hero; Address absent or area-only; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"49c34509-7bfb-432f-8ecd-c363cc1e2191","Belvoir Theatre","sydney","B","25 Belvoir Street, NSW","0","false","true","https://belvoir.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"35aa4ec1-f2e8-42bc-9db0-efbb3d4deb0d","Bristol Arms","sydney","B","81 Sussex Street, Sydney, NSW, 2000","0","false","true","http://www.thebristolarms.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"34161111-980c-410c-9ebc-d96578417640","Burnt Orange","sydney","C","","0","false","false","https://www.burntorange.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"db866c71-cd5a-461b-9084-49c0594d3aa5","Burragula Lookout","sydney","C","NSW","0","false","true","https://www.nationalparks.nsw.gov.au/things-to-do/lookouts/burragula-lookout","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"230242fd-a4db-4e25-b333-0e2c56ecfa91","Centennial Homestead","sydney","C","NSW","0","false","true","https://centennialhomestead.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"60bf192f-82cd-4889-8416-6941701a4bf9","City of Sydney","sydney","C","Ultimo Community Centre, 40 William Henry Street, Ultimo NSW","0","false","true","","No rights-cleared hero; No active offer; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"be977247-2c35-4921-80c8-e1cb383db4f8","Hotel Hacienda","sydney","B","179 Cleveland Street, NSW","0","false","true","https://hotelhacienda.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"9c9b0915-306e-4835-a12b-d8f46d134126","Hotel Ibis Sydney World Square","sydney","B","384 Pitt Street, NSW","0","false","true","https://www.ibissydneyworldsquare.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"5d1e055b-f963-4e4f-b9c3-0de11f9db34f","Hugos Manly","sydney","C","","0","false","false","https://hugosmanly.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"0c2240de-e28b-44be-bb41-e1a08cec8090","Hurricane's Grill Circular Quay","sydney","B","L202–L203 Gateway Building, 1 Macquarie Place, Sydney NSW 2000","0","false","true","https://hurricanesgrillrestaurants.com.au/circular-quay/","No rights-cleared hero; No active offer","Not independently established; no deletion","Official address reviewed"
"51d3df07-6518-422d-9292-7bfb32a810cd","Justice & Police Museum","sydney","C","NSW","0","false","true","https://mhnsw.au/visit-us/justice-and-police-museum/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"52a27cea-d810-4aff-8cde-dcc6f3ffe598","O Bar and Dining","sydney","C","","0","false","false","https://www.obardining.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"52b7a0c7-4867-4e23-920c-eee9d74c010b","Orangetheory Fitness","sydney","B","366 Darling Street, NSW","0","false","true","https://www.orangetheory.com/en-au","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"3cf3c7a9-88ad-477d-98cd-5be10988511f","Panania Revesby Massage","sydney","B","42 Anderson Avenue, NSW","0","false","true","https://www.nearbymassage.com.au/panania-revesby-massage/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"4579be74-4caf-499a-84b3-24c1d1e3c7cb","Prithvi The Core Fitworx","sydney","B","74 Hawkesbury Road, Westmead, NSW, 2145","0","false","true","https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FPRITHVI-The-core-FITworX-382633218840072%2F","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"c86d4675-ba36-4851-937c-73d15bcede24","Saint Germaine Patisserie","sydney","B","88 Rosehill Street, Redfern, NSW, 2016","0","false","true","https://saintgermainpatisserie.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"d3d74211-746f-41b7-b62f-e758c3ad73bf","State Theatre","sydney","B","49 Market Street, Sydney, NSW","0","false","true","https://www.statetheatre.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"4c1c0664-dac4-430f-a12d-4694793d0483","Steersons Steakhouse","sydney","B","17 Lime Street, King Street Wharf, Sydney NSW 2000","0","false","true","https://steersons.com/","No rights-cleared hero; No active offer","Not independently established; no deletion","Official address reviewed"
"fb26ef86-487d-4e49-a5f3-64d1e08f4cb1","Sydney Comedy School","sydney","C","The Chippo Hotel, 87–91 Abercrombie St, Chippendale NSW","0","false","true","","No rights-cleared hero; No active offer; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"6cf9f939-5caa-4e1e-a018-51b16c7950d2","Tayloring Your Hair","sydney","B","326-336 Great Western Highway, Wentworthville, NSW, 2145","0","false","true","https://tayloringyourhair.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"f96e1a9e-8a5d-4eb5-ae7c-34f7937e7a4a","The Camperdown Hotel","sydney","B","138 Parramatta Road, Camperdown, NSW, 2050","0","false","true","https://www.camperdownhotel.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"dc951522-9dd4-48f0-b634-75fbfd429995","The Irish Shop","sydney","B","242 Parramatta Road, Stanmore, NSW, 2048","0","false","true","https://irishshop.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"97718e00-18e9-4931-9341-e4684e1cc8f5","The Lord Gladstone","sydney","B","115 Regent Street, NSW","0","false","true","https://www.lordgladstone.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"b2704dee-1ebb-4980-bbf2-8e1b66b67bc9","Waverley Council","sydney","C","Bondi Beach and Bondi Park, Bondi Beach NSW 2026","0","false","true","","No rights-cleared hero; No active offer; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"f08ec0f3-9744-49f6-941b-2e7c287bab50","Waverley Council / NSW Department of Education","sydney","A","Bondi Pavilion, Queen Elizabeth Drive, Bondi Beach NSW 2026","1","false","true","","No rights-cleared hero; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"e39f6fcf-70a3-42d5-a67f-b607d42adfc7","Ngutungka West Lakes","West Lakes","B","9 Charles Street, West Lakes SA 5021","0","false","false","https://www.charlessturt.sa.gov.au/community/library/our-libraries/ngutungka-west-lakes","No rights-cleared hero; No active offer; Website needs manual fetch review","Not independently established; no deletion","Not independently re-geocoded"
